2025-01-25 15:02:58 UTC | CORE | DEBUG | (pkg/util/log/log.go:791 in func1) | 'use_proxy_for_cloud_metadata' is enabled: adding cloud provider URL to the no_proxy list
          "query_signature": "24668b89d1453c08",
          "queryid": -2390625423978758000,
          "rolname": "app_user",
          "rows": 8,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 48,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.3387160000000007,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT",
            "JOIN"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_class",
            "pg_namespace"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT N.nspname AS schemaname, count ( * ) FROM ( SELECT C.relnamespace FROM pg_class C WHERE C.relkind IN ( ? ) ) AS subquery LEFT JOIN pg_namespace N ON ( N.oid = relnamespace ) WHERE N.nspname NOT IN ( ? ) GROUP BY N.nspname",
          "query_signature": "7492040af8650e04",
          "queryid": 3115224639833687000,
          "rolname": "datadog",
          "rows": 4,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 30,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.19230800000000003,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "production.users"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT COUNT ( * ) FROM production.users",
          "query_signature": "706e5eee58bbdb38",
          "queryid": -2005489909475032300,
          "rolname": "datadog",
          "rows": 2,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 2,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.031001,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT",
            "JOIN"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_progress_create_index",
            "pg_class"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT p.datname, c.relname, i.relname, p.command, p.phase, lockers_total, lockers_done, blocks_total, blocks_done, tuples_total, tuples_done, partitions_total, partitions_done FROM pg_stat_progress_create_index as p LEFT JOIN pg_class c on c.oid = p.relid LEFT JOIN pg_class i on i.oid = p.index_relid",
          "query_signature": "7b8bb5ce6d027e31",
          "queryid": -1546055484735219000,
          "rolname": "datadog",
          "rows": 0,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.081703,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_replication_slots"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT slot_name, slot_type, CASE WHEN temporary THEN ? ELSE ? END, CASE WHEN active THEN ? ELSE ? END, CASE WHEN xmin IS ? THEN ? ELSE age ( xmin ) END, pg_wal_lsn_diff ( CASE WHEN pg_is_in_recovery ( ) THEN pg_last_wal_receive_lsn ( ) ELSE pg_current_wal_lsn ( ) END, restart_lsn ), pg_wal_lsn_diff ( CASE WHEN pg_is_in_recovery ( ) THEN pg_last_wal_receive_lsn ( ) ELSE pg_current_wal_lsn ( ) END, confirmed_flush_lsn ) FROM pg_replication_slots",
          "query_signature": "9e6836f0db2e3965",
          "queryid": -1745743522230511000,
          "rolname": "datadog",
          "rows": 0,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.011401000000000001,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT",
            "JOIN"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_database",
            "pg_database"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT psd.datname, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted, ? ^ ? - age ( datfrozenxid ) as wraparound, numbackends, deadlocks, temp_bytes, temp_files, session_time, active_time, idle_in_transaction_time, sessions, sessions_abandoned, sessions_fatal, sessions_killed, pg_database_size ( psd.datname ) as pg_database_size FROM pg_stat_database psd JOIN pg_database pd ON psd.datname = pd.datname WHERE psd.datname not ilike ? AND psd.datname not ilike ? AND psd.datname not ilike ? AND psd.datname not ilike ?",
          "query_signature": "d1c2c33b789b4b96",
          "queryid": -7402129898522180000,
          "rolname": "datadog",
          "rows": 4,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 14,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 2.735829,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_wal"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT wal_records, wal_fpi, wal_bytes, wal_buffers_full, wal_write, wal_sync, wal_write_time, wal_sync_time FROM pg_stat_wal",
          "query_signature": "ef9505ea469b7b4c",
          "queryid": -4224899187873981400,
          "rolname": "datadog",
          "rows": 2,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.020002,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_subscription"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT subname, EXTRACT ( ? FROM ( age ( current_timestamp,, last_msg_send_time ) ) ), EXTRACT ( ? FROM ( age ( current_timestamp,, last_msg_receipt_time ) ) ), EXTRACT ( ? FROM ( age ( current_timestamp,, latest_end_time ) ) ) FROM pg_stat_subscription",
          "query_signature": "d04c7a8e516e52e5",
          "queryid": 2060636075221094700,
          "rolname": "datadog",
          "rows": 0,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.011300999999999999,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT",
            "JOIN"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_subscription_rel",
            "pg_subscription"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "select pg_subscription.subname, srrelid :: regclass, CASE srsubstate WHEN ? THEN ? WHEN ? THEN ? WHEN ? THEN ? WHEN ? THEN ? WHEN ? THEN ? END, ? from pg_subscription_rel join pg_subscription ON pg_subscription.oid = pg_subscription_rel.srsubid",
          "query_signature": "96de0471a5ba038e",
          "queryid": -2697847365652344300,
          "rolname": "datadog",
          "rows": 0,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.007599999999999998,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT",
            "JOIN"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_progress_analyze",
            "pg_class"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT r.datname, c.relname, child.relname, r.phase, r.sample_blks_total, r.sample_blks_scanned, r.ext_stats_total, r.ext_stats_computed, r.child_tables_total, r.child_tables_done FROM pg_stat_progress_analyze as r JOIN pg_class c on c.oid = r.relid LEFT JOIN pg_class child on child.oid = r.current_child_table_relid",
          "query_signature": "50a75b8506df3ecf",
          "queryid": 7721822425143698000,
          "rolname": "datadog",
          "rows": 0,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 2,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.056602000000000006,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 8,
          "datname": "musiclisteners",
          "dd_commands": [
            "INSERT"
          ],
          "dd_comments": [],
          "dd_tables": [
            "production.songs_currently_playing"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "INSERT INTO production.songs_currently_playing ( user_id, song_id ) VALUES ( ? )",
          "query_signature": "799a5b7a18593613",
          "queryid": 8563570350295899000,
          "rolname": "app_user",
          "rows": 8,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 96,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.694032,
          "total_plan_time": 0,
          "wal_bytes": 2107,
          "wal_fpi": 0,
          "wal_records": 33
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 1,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_settings"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT name, setting FROM pg_settings WHERE name IN ( ? )",
          "query_signature": "a165c4080eed86a4",
          "queryid": 8643032990440293000,
          "rolname": "datadog",
          "rows": 3,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 8,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 1.113152,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_archiver"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "select archived_count, failed_count FROM pg_stat_archiver",
          "query_signature": "ca38d948ac618b20",
          "queryid": -7937756134652117000,
          "rolname": "datadog",
          "rows": 2,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.0192,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 1,
          "datname": "postgres",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_activity"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT clock_timestamp ( ) as now, datid, datname, pid, usesysid, usename, application_name, client_addr, client_hostname, client_port, backend_start, xact_start, query_start, state_change, wait_event_type, wait_event, state, backend_xid, backend_xmin, query, backend_type, pg_blocking_pids ( pid ) as blocking_pids FROM pg_stat_activity WHERE backend_type != ? OR ( coalesce ( TRIM ( query ), ? ) != ? AND pid != pg_backend_pid ( ) AND query_start IS NOT ? AND datname NOT ILIKE ? AND datname NOT ILIKE ? AND datname NOT ILIKE ? AND datname NOT ILIKE ? AND NOT ( query_start \u003c ? :: timestamptz AND state = ? ) )",
          "query_signature": "5b9d6da1214f7d2e",
          "queryid": 3500725242220126700,
          "rolname": "datadog",
          "rows": 6,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 2,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.21831000000000067,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_control_system"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT system_identifier FROM pg_control_system ( )",
          "query_signature": "71db1189acf48d86",
          "queryid": -251418634005058600,
          "rolname": "datadog",
          "rows": 2,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.05810299999999999,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "write_lag",
            "flush_lag",
            "replay_lag",
            "pg_stat_replication"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT application_name, state, sync_state, client_addr, GREATEST ( ?, EXTRACT ( ? from write_lag ) ) as write_lag, GREATEST ( ?, EXTRACT ( ? from flush_lag ) ) AS flush_lag, GREATEST ( ?, EXTRACT ( ? from replay_lag ) ) AS replay_lag, GREATEST ( ?, age ( backend_xmin ) ) as backend_xmin_age FROM pg_stat_replication",
          "query_signature": "ea43f1f17a9b9082",
          "queryid": 4646041012553055000,
          "rolname": "datadog",
          "rows": 0,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.22291199999999997,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "postgres",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_statements_info"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT dealloc FROM pg_stat_statements_info",
          "query_signature": "cff8aa96b79f7066",
          "queryid": -9152955771697313000,
          "rolname": "datadog",
          "rows": 2,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.014700999999999853,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "postgres",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_activity"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT application_name, state, usename, datname, count ( * ) as connections FROM pg_stat_activity WHERE pid != pg_backend_pid ( ) AND client_port IS NOT ? AND datname NOT ILIKE ? AND datname NOT ILIKE ? AND datname NOT ILIKE ? AND datname NOT ILIKE ? GROUP BY application_name, state, usename, datname",
          "query_signature": "9cb0ffc2d4d326ee",
          "queryid": -3759456397324120000,
          "rolname": "datadog",
          "rows": 7,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 34,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.35241599999999984,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 15,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [],
          "dd_tables": [
            "ONLY"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT ? FROM ONLY production.available_songs x WHERE id OPERATOR ( pg_catalog. = ) ? FOR KEY SHARE OF x",
          "query_signature": "e7fea04fb38d7a2c",
          "queryid": 1234930993806522400,
          "rolname": "postgres",
          "rows": 15,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 60,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.1353070000000003,
          "total_plan_time": 0,
          "wal_bytes": 432,
          "wal_fpi": 0,
          "wal_records": 8
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT",
            "JOIN"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_replication_slots",
            "pg_replication_slots"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT stat.slot_name, slot_type, CASE WHEN active THEN ? ELSE ? END, spill_txns, spill_count, spill_bytes, stream_txns, stream_count, stream_bytes, total_txns, total_bytes FROM pg_stat_replication_slots AS stat JOIN pg_replication_slots ON pg_replication_slots.slot_name = stat.slot_name",
          "query_signature": "be32671197ede77a",
          "queryid": 120528490944742480,
          "rolname": "datadog",
          "rows": 0,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.013600999999999999,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "now",
            "pg_control_checkpoint"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT timeline_id, EXTRACT ( ? FROM now ( ) - checkpoint_time ) FROM pg_control_checkpoint ( )",
          "query_signature": "d79789c863b71549",
          "queryid": 990229946333687700,
          "rolname": "datadog",
          "rows": 2,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.07450300000000001,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "current_timestamp"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT FLOOR ( EXTRACT ( ? FROM current_timestamp - pg_postmaster_start_time ( ) ) )",
          "query_signature": "897609afb5447520",
          "queryid": -302266769821648800,
          "rolname": "datadog",
          "rows": 2,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.013099999999999999,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 1,
          "datname": "postgres",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [],
          "dd_tables": null,
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT plan",
          "query_signature": "50d9a13b21294b78",
          "queryid": -1648941897877809400,
          "rolname": "postgres",
          "rows": 1,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.001899999999999999,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        }
      ],
      "postgres_version": "v16.6.0",
      "tags": [
        "server:db",
        "port:5432",
        "postgresql_version:16.6 (Debian 16.6-1.pgdg120+1)",
        "system_identifier:7463868736292278310",
        "replication_role:master"
      ],
      "timestamp": 1737817380469.587
    }
  },
  {
    "EventType": "dbm-metrics",
    "UnmarshalledEvent": {
      "cloud_metadata": {},
      "ddagenthostname": "docker-desktop",
      "ddagentversion": "7.54.0",
      "host": "db",
      "min_collection_interval": 0.1,
      "postgres_rows": [
        {
          "blk_read_time": 0,
          "blk_write_time": 0.030701,
          "calls": 4,
          "datname": "musiclisteners",
          "dd_commands": [
            "INSERT"
          ],
          "dd_comments": [],
          "dd_tables": [
            "production.song_history"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "INSERT INTO production.song_history ( user_id, song_id ) VALUES ( ? )",
          "query_signature": "99f5b5ce98d8d2bb",
          "queryid": -4040607462738923500,
          "rolname": "app_user",
          "rows": 4,
          "shared_blks_dirtied": 1,
          "shared_blks_hit": 49,
          "shared_blks_read": 0,
          "shared_blks_written": 4,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.4241200000000003,
          "total_plan_time": 0,
          "wal_bytes": 604,
          "wal_fpi": 0,
          "wal_records": 8
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 1,
          "datname": "postgres",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": null,
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT datadog.explain_statement ( ? )",
          "query_signature": "43d879224ad63521",
          "queryid": -1200818679802118100,
          "rolname": "datadog",
          "rows": 1,
          "shared_blks_dirtied": 0,
